timestamp,capacity,voltage_now,v_ocv_uv,current_now,status,health,temp,charge_now,charge_full,charge_full_design,time_to_full_now,time_to_empty_avg,ina228_current_ua,ina228_bus_uv,ina228_power_mw,ina228_dietemp_mdeg_c,fg_mode
2026-07-24T13:25:02.455215,46,3781835,3865119,-1170346,Charging,Good,370,1748000,3800000,3800000,6715,0,-1170346,3781835,4426,46617,charging
2026-07-24T13:25:12.468022,47,3798632,3864744,-1396529,Charging,Good,370,1786000,3800000,3800000,5577,0,-1396529,3798632,5305,46601,charging
2026-07-24T13:25:22.480026,47,3820898,3863747,-1659846,Charging,Good,370,1786000,3800000,3800000,4531,0,-1659846,3820898,6342,46601,charging
2026-07-24T13:26:30.278565,41,3772070,3903312,-903977,Charging,Good,370,1558000,3800000,3800000,5207,0,-903977,3772070,3415,47242,charging
2026-07-24T13:26:40.291770,41,3790039,3902466,-1166525,Charging,Good,370,1558000,3800000,3800000,5765,0,-1166525,3790039,4421,47250,charging
2026-07-24T13:26:50.303732,41,3826562,3902069,-1667732,Charging,Good,370,1558000,3800000,3800000,5566,0,-1667732,3826562,6384,47210,charging
2026-07-24T13:27:00.316123,41,3839062,3884000,-1784492,Charging,Good,370,1558000,3800000,3800000,4612,0,-1784492,3839062,6850,47312,charging
2026-07-24T13:27:10.328001,41,3833007,3884000,-1693879,Charging,Good,370,1558000,3800000,3800000,5978,0,-1693879,3833007,6492,47359,charging
2026-07-24T13:27:20.341905,41,3841210,3884000,-1774617,Charging,Good,370,1558000,3800000,3800000,4747,0,-1774617,3841210,6816,47421,charging
2026-07-24T13:27:30.354231,41,3839843,3884079,-1755806,Charging,Good,370,1558000,3800000,3800000,4891,0,-1755806,3839843,6742,47476,charging
2026-07-24T13:27:40.816214,41,3837500,3884201,-1692622,Charging,Good,370,1558000,3800000,3800000,4484,0,-1692622,3837500,6495,47523,charging
2026-07-24T13:27:50.828414,41,3812304,3884280,-1340121,Charging,Good,370,1558000,3800000,3800000,4612,0,-1340121,3812304,5109,47515,charging
2026-07-24T13:28:00.842797,41,3849609,3884645,-1823054,Charging,Good,370,1558000,3800000,3800000,4747,0,-1823054,3849609,7017,47546,charging
2026-07-24T13:28:10.858014,41,3849023,3884868,-1816792,Charging,Good,370,1558000,3800000,3800000,4891,0,-1816792,3849023,6992,47562,charging
2026-07-24T13:28:20.918359,42,3859765,3885036,-1934797,Charging,Good,370,1596000,3800000,3800000,4176,0,-1934797,3859765,7467,47554,charging
2026-07-24T13:28:30.930776,42,3868750,3885621,-2041779,Charging,Good,370,1596000,3800000,3800000,4068,0,-2041779,3868750,7899,47609,charging
2026-07-24T13:28:40.944064,42,3873242,3885938,-2064069,Charging,Good,370,1596000,3800000,3800000,4176,0,-2064069,3873242,7994,47710,charging
2026-07-24T13:28:50.956501,42,3882812,3886463,-2162055,Charging,Good,370,1596000,3800000,3800000,3967,0,-2162055,3882812,8394,47804,charging
2026-07-24T13:29:00.968950,42,3884179,3888117,-2141803,Charging,Good,370,1596000,3800000,3800000,3870,0,-2141803,3884179,8319,47921,charging
2026-07-24T13:29:10.981351,42,3873437,3888705,-2002057,Charging,Good,370,1596000,3800000,3800000,4176,0,-2002057,3873437,7754,48023,charging
2026-07-24T13:29:20.994145,42,3887695,3889283,-2160700,Charging,Good,370,1596000,3800000,3800000,3870,0,-2160700,3887695,8400,48109,charging
2026-07-24T13:29:31.006499,42,3878710,3890990,-2033210,Charging,Good,370,1596000,3800000,3800000,4176,0,-2033210,3878710,7886,48195,charging
2026-07-24T13:29:41.018828,43,3889453,3891649,-2158112,Charging,Good,370,1634000,3800000,3800000,3803,0,-2158112,3889453,8394,48296,charging
2026-07-24T13:29:51.031256,43,3890234,3892367,-2158026,Charging,Good,370,1634000,3800000,3800000,3998,0,-2158026,3890234,8395,48375,charging
2026-07-24T13:30:01.043706,43,3891601,3894367,-2162396,Charging,Good,370,1634000,3800000,3800000,3998,0,-2162396,3891601,8415,48445,charging
2026-07-24T13:30:11.056160,43,3884179,3895732,-2067524,Charging,Good,370,1634000,3800000,3800000,3998,0,-2067524,3884179,8030,48492,charging
2026-07-24T13:30:21.068598,43,3893945,3896455,-2163153,Charging,Good,370,1634000,3800000,3800000,3713,0,-2163153,3893945,8423,48562,charging
2026-07-24T13:30:31.119921,43,3889062,3898350,-2080353,Charging,Good,370,1634000,3800000,3800000,3998,0,-2080353,3889062,8090,48632,charging
2026-07-24T13:30:41.132369,43,3895898,3898995,-2148932,Charging,Good,370,1634000,3800000,3800000,3803,0,-2148932,3895898,8371,48679,charging
2026-07-24T13:30:51.144829,44,3889062,3899555,-2046723,Charging,Good,370,1672000,3800000,3800000,4377,0,-2046723,3889062,7959,48734,charging
2026-07-24T13:31:01.157263,44,3897851,3901324,-2152374,Charging,Good,370,1672000,3800000,3800000,3648,0,-2152374,3897851,8389,48789,charging
2026-07-24T13:31:11.169686,44,3898437,3902053,-2155292,Charging,Good,370,1672000,3800000,3800000,3736,0,-2155292,3898437,8415,48828,charging
2026-07-24T13:31:21.182219,44,3893554,3902760,-2066571,Charging,Good,370,1672000,3800000,3800000,4032,0,-2066571,3893554,8046,48851,charging
2026-07-24T13:31:31.194627,44,3902539,3904827,-2155841,Charging,Good,370,1672000,3800000,3800000,3928,0,-2155841,3902539,8413,48898,charging
2026-07-24T13:31:41.207023,44,3895703,3905498,-2074726,Charging,Good,370,1672000,3800000,3800000,4140,0,-2074726,3895703,8082,48945,charging
2026-07-24T13:31:51.219227,44,3871093,3906039,-1764546,Charging,Good,370,1672000,3800000,3800000,4506,0,-1764546,3871093,6830,48945,charging
2026-07-24T13:32:01.221223,45,3903320,3906799,-2138568,Charging,Good,370,1710000,3800000,3800000,3858,0,-2138568,3903320,8347,48906,charging
2026-07-24T13:32:11.234893,45,3905273,3907248,-2167255,Charging,Good,370,1710000,3800000,3800000,3960,0,-2167255,3905273,8463,48984,charging
2026-07-24T13:32:21.247355,45,3899609,3907852,-2070087,Charging,Good,370,1710000,3800000,3800000,3582,0,-2070087,3899609,8072,49031,charging
2026-07-24T13:32:31.249054,45,3852343,3909030,-1407821,Charging,Good,370,1710000,3800000,3800000,3762,0,-1407821,3852343,5423,49054,charging
2026-07-24T13:32:41.262310,45,3901953,3909604,-2066779,Charging,Good,370,1710000,3800000,3800000,4067,0,-2066779,3901953,8064,49054,charging
2026-07-24T13:32:51.274785,45,3902734,3910277,-2065241,Charging,Good,370,1710000,3800000,3800000,4067,0,-2065241,3902734,8060,49093,charging
2026-07-24T13:33:01.276850,45,3909375,3911007,-2154083,Charging,Good,370,1710000,3800000,3800000,3670,0,-2154083,3909375,8421,49148,charging
2026-07-24T13:33:11.289436,45,3904687,3912362,-2056842,Charging,Good,370,1710000,3800000,3800000,3960,0,-2056842,3904687,8031,49203,charging
2026-07-24T13:33:21.301987,46,3907226,3913177,-2084589,Charging,Good,370,1748000,3800000,3800000,3603,0,-2084589,3907226,8144,49226,charging
2026-07-24T13:33:31.304046,46,3914648,3913784,-2164545,Charging,Good,370,1748000,3800000,3800000,3603,0,-2164545,3914648,8473,49257,charging
2026-07-24T13:33:41.316452,46,3908789,3914975,-2076190,Charging,Good,370,1748000,3800000,3800000,3788,0,-2076190,3908789,8115,49296,charging
2026-07-24T13:33:51.329676,46,3909375,3915618,-2073188,Charging,Good,370,1748000,3800000,3800000,3788,0,-2073188,3909375,8104,49312,charging
2026-07-24T13:34:01.344611,46,3918164,3916304,-2166461,Charging,Good,370,1748000,3800000,3800000,3693,0,-2166461,3918164,8488,49320,charging
2026-07-24T13:34:11.357017,46,3911718,3918340,-2052558,Charging,Good,370,1748000,3800000,3800000,3993,0,-2052558,3911718,8028,49351,charging
2026-07-24T13:34:21.371561,46,3912500,3919040,-2066022,Charging,Good,370,1748000,3800000,3800000,3603,0,-2066022,3912500,8083,49359,charging
2026-07-24T13:34:31.383943,47,3921093,3919744,-2149481,Charging,Good,370,1786000,3800000,3800000,3919,0,-2149481,3921093,8428,49382,charging
2026-07-24T13:34:41.396369,47,3921093,3921844,-2158661,Charging,Good,370,1786000,3800000,3800000,3718,0,-2158661,3921093,8464,49398,charging
2026-07-24T13:34:51.433549,47,3916406,3922418,-2059015,Charging,Good,370,1786000,3800000,3800000,4143,0,-2059015,3916406,8063,49406,charging
2026-07-24T13:35:01.435320,47,3907226,3923121,-1933625,Charging,Good,370,1786000,3800000,3800000,4264,0,-1933625,3907226,7555,49421,charging
2026-07-24T13:35:11.447711,47,3924414,3925155,-2147003,Charging,Good,370,1786000,3800000,3800000,3625,0,-2147003,3924414,8425,49414,charging
2026-07-24T13:35:21.460211,47,3917773,3925843,-2035517,Charging,Good,370,1786000,3800000,3800000,3919,0,-2035517,3917773,7974,49437,charging
2026-07-24T13:35:31.474393,47,3919726,3926502,-2055060,Charging,Good,370,1786000,3800000,3800000,3718,0,-2055060,3919726,8055,49445,charging
2026-07-24T13:35:41.486911,48,3919921,3928475,-2027997,Charging,Good,370,1824000,3800000,3800000,3845,0,-2027997,3919921,7949,49437,charging
2026-07-24T13:35:51.501484,48,3920898,3929087,-2054047,Charging,Good,370,1824000,3800000,3800000,3845,0,-2054047,3920898,8053,49406,charging
2026-07-24T13:36:01.513685,48,3885351,3929460,-1595454,Charging,Good,370,1824000,3800000,3800000,4905,0,-1595454,3885351,6199,49390,charging
2026-07-24T13:36:11.526039,48,3913281,3930300,-1956098,Charging,Good,370,1824000,3800000,3800000,3952,0,-1956098,3913281,7654,49312,charging
2026-07-24T13:36:21.538473,48,3904296,3930581,-1824409,Charging,Good,370,1824000,3800000,3800000,4311,0,-1824409,3904296,7122,49250,charging
2026-07-24T13:36:31.550861,48,3905468,3930729,-1849458,Charging,Good,370,1824000,3800000,3800000,4184,0,-1849458,3905468,7222,49203,charging
2026-07-24T13:36:41.586215,48,3836328,3930496,-967990,Charging,Good,370,1824000,3800000,3800000,7113,0,-967990,3836328,3713,49062,charging
2026-07-24T13:36:51.598931,48,3845117,3929987,-1111520,Charging,Good,370,1824000,3800000,3800000,7488,0,-1111520,3845117,4273,48960,charging
2026-07-24T13:37:01.614550,48,3863281,3929511,-1332296,Charging,Good,370,1824000,3800000,3800000,6185,0,-1332296,3863281,5147,48835,charging
2026-07-24T13:37:11.628614,48,3906445,3928073,-1891047,Charging,Good,370,1824000,3800000,3800000,4184,0,-1891047,3906445,7387,48796,charging
2026-07-24T13:37:21.640844,49,3921875,3927992,-2033234,Charging,Good,370,1862000,3800000,3800000,3672,0,-2033234,3921875,7974,48851,charging
2026-07-24T13:37:31.653193,49,3925585,3928135,-2048664,Charging,Good,370,1862000,3800000,3800000,3672,0,-2048664,3925585,8042,48945,charging
2026-07-24T13:38:15.095877,45,3844335,3943231,-951486,Charging,Good,370,1710000,3800000,3800000,5016,0,-951486,3844335,3662,48976,charging
2026-07-24T13:38:25.108609,45,3898046,3942644,-1663679,Charging,Good,370,1710000,3800000,3800000,4854,0,-1663679,3898046,6485,48937,charging
2026-07-24T13:38:35.122677,45,3894140,3942382,-1648372,Charging,Good,370,1710000,3800000,3800000,5016,0,-1648372,3894140,6419,48875,charging
2026-07-24T13:38:45.136740,45,3892187,3924000,-1603633,Charging,Good,370,1710000,3800000,3800000,5016,0,-1603633,3892187,6242,48898,charging
2026-07-24T13:38:55.148715,45,3889062,3924109,-1558308,Charging,Good,370,1710000,3800000,3800000,5188,0,-1558308,3889062,5193,48890,charging
2026-07-24T13:39:05.161003,45,3904882,3924180,-1720356,Charging,Good,370,1710000,3800000,3800000,5016,0,-1720356,3904882,6717,48882,charging
2026-07-24T13:39:15.175456,45,3908789,3924514,-1744746,Charging,Good,370,1710000,3800000,3800000,4702,0,-1744746,3908789,6819,48890,charging
2026-07-24T13:39:25.187864,45,3912695,3924718,-1785054,Charging,Good,370,1710000,3800000,3800000,4702,0,-1785054,3912695,6984,48898,charging
2026-07-24T13:39:35.202117,45,3913476,3924957,-1783186,Charging,Good,370,1710000,3800000,3800000,4854,0,-1783186,3913476,6978,48906,charging
2026-07-24T13:39:45.214466,45,3916992,3925694,-1801655,Charging,Good,370,1710000,3800000,3800000,4425,0,-1801655,3916992,7057,48929,charging
2026-07-24T13:39:55.226816,45,3917968,3925960,-1806843,Charging,Good,370,1710000,3800000,3800000,4560,0,-1806843,3917968,7079,48937,charging
2026-07-24T13:40:05.239106,45,3911132,3926400,-1712507,Charging,Good,370,1710000,3800000,3800000,5374,0,-1712507,3911132,6698,48929,charging
2026-07-24T13:40:15.251617,46,3915625,3927338,-1732832,Charging,Good,370,1748000,3800000,3800000,4924,0,-1732832,3915625,6784,48953,charging
2026-07-24T13:40:25.263901,46,3917382,3927774,-1784248,Charging,Good,370,1748000,3800000,3800000,4477,0,-1784248,3917382,6989,48945,charging
2026-07-24T13:40:35.276259,46,3921875,3928258,-1810627,Charging,Good,370,1748000,3800000,3800000,4617,0,-1810627,3921875,7101,48976,charging
2026-07-24T13:40:45.288745,46,3911132,3929885,-1626497,Charging,Good,370,1748000,3800000,3800000,4477,0,-1626497,3911132,6362,49000,charging
2026-07-24T13:40:55.303293,46,3914257,3930424,-1670869,Charging,Good,370,1748000,3800000,3800000,5094,0,-1670869,3914257,6540,48984,charging
2026-07-24T13:41:05.340247,46,3928515,3930961,-1855488,Charging,Good,370,1748000,3800000,3800000,4765,0,-1855488,3928515,7289,48984,charging
2026-07-24T13:41:15.352802,46,3914453,3932448,-1666621,Charging,Good,370,1748000,3800000,3800000,5472,0,-1666621,3914453,6524,48984,charging
2026-07-24T13:41:25.368275,46,3916210,3932786,-1686519,Charging,Good,370,1748000,3800000,3800000,6715,0,-1686519,3916210,6605,48906,charging
2026-07-24T13:41:35.381065,46,3915039,3932959,-1657649,Charging,Good,370,1748000,3800000,3800000,6423,0,-1657649,3915039,6490,48835,charging
2026-07-24T13:41:45.393784,46,3915820,3933512,-1664046,Charging,Good,370,1748000,3800000,3800000,4924,0,-1664046,3915820,6517,48773,charging
2026-07-24T13:41:55.406316,47,3924609,3933707,-1748213,Charging,Good,370,1786000,3800000,3800000,4264,0,-1748213,3924609,6862,48718,charging
2026-07-24T13:42:05.422049,47,3919726,3934001,-1666817,Charging,Good,370,1786000,3800000,3800000,4264,0,-1666817,3919726,6534,48679,charging
2026-07-24T13:42:15.434568,47,3919335,3934703,-1675313,Charging,Good,370,1786000,3800000,3800000,4394,0,-1675313,3919335,6567,48648,charging
2026-07-24T13:42:25.447036,47,3919726,3935030,-1674348,Charging,Good,370,1786000,3800000,3800000,5370,0,-1674348,3919726,6563,48632,charging
2026-07-24T13:42:35.510259,47,3925000,3935184,-1700581,Charging,Good,370,1786000,3800000,3800000,4264,0,-1700581,3925000,6675,48609,charging
2026-07-24T13:42:45.523767,47,3903320,3936140,-1426632,Charging,Good,370,1786000,3800000,3800000,4531,0,-1426632,3903320,5571,48617,charging
2026-07-24T13:42:55.539008,47,3922460,3936285,-1662117,Charging,Good,370,1786000,3800000,3800000,4677,0,-1662117,3922460,6520,48609,charging
2026-07-24T13:43:05.553563,47,3922070,3936641,-1681392,Charging,Good,370,1786000,3800000,3800000,4264,0,-1681392,3922070,6595,48593,charging
2026-07-24T13:43:15.566011,48,3931445,3937744,-1761164,Charging,Good,370,1824000,3800000,3800000,4184,0,-1761164,3931445,6924,48585,charging
2026-07-24T13:43:25.580585,48,3924804,3938130,-1658955,Charging,Good,370,1824000,3800000,3800000,4311,0,-1658955,3924804,6511,48578,charging
2026-07-24T13:43:35.592844,48,3880664,3938415,-1073886,Charging,Good,370,1824000,3800000,3800000,4742,0,-1073886,3880664,4168,48562,charging
2026-07-24T13:43:45.594916,48,3924218,3938892,-1635957,Charging,Good,370,1824000,3800000,3800000,5081,0,-1635957,3924218,6420,48515,charging
2026-07-24T13:43:55.607459,48,3925585,3939080,-1645076,Charging,Good,370,1824000,3800000,3800000,6185,0,-1645076,3925585,6459,48539,charging
2026-07-24T13:44:05.668242,48,3932421,3939449,-1719441,Charging,Good,370,1824000,3800000,3800000,4184,0,-1719441,3932421,6762,48546,charging
2026-07-24T13:44:15.670439,48,3926953,3939991,-1628841,Charging,Good,370,1824000,3800000,3800000,4446,0,-1628841,3926953,6397,48546,charging
2026-07-24T13:44:25.683897,48,3930468,3940298,-1682869,Charging,Good,370,1824000,3800000,3800000,4742,0,-1682869,3930468,6615,48554,charging
2026-07-24T13:44:35.698644,48,3932031,3940520,-1665376,Charging,Good,370,1824000,3800000,3800000,5269,0,-1665376,3932031,6549,48570,charging
2026-07-24T13:44:45.700912,48,3938281,3940891,-1734834,Charging,Good,370,1824000,3800000,3800000,4742,0,-1734834,3938281,6833,48570,charging
2026-07-24T13:44:55.713514,49,3931640,3941545,-1652473,Charging,Good,370,1862000,3800000,3800000,5366,0,-1652473,3931640,6497,48585,charging
2026-07-24T13:45:05.725958,49,3931640,3942075,-1642146,Charging,Good,370,1862000,3800000,3800000,4811,0,-1642146,3931640,6457,48601,charging
2026-07-24T13:45:15.727934,49,3940820,3942147,-1778462,Charging,Good,370,1862000,3800000,3800000,4104,0,-1778462,3940820,7009,48601,charging
2026-07-24T13:45:25.742070,49,3935742,3942363,-1665071,Charging,Good,370,1862000,3800000,3800000,3986,0,-1665071,3935742,6554,48617,charging
2026-07-24T13:45:35.754608,49,3937500,3942797,-1659981,Charging,Good,370,1862000,3800000,3800000,4360,0,-1659981,3937500,6536,48625,charging
2026-07-24T13:45:45.767181,49,3936718,3943088,-1662715,Charging,Good,370,1862000,3800000,3800000,4360,0,-1662715,3936718,6546,48632,charging
2026-07-24T13:45:55.779747,49,3942968,3944050,-1758149,Charging,Good,370,1862000,3800000,3800000,4104,0,-1758149,3942968,6932,48640,charging
2026-07-24T13:46:05.792328,49,3945898,3944523,-1726521,Charging,Good,370,1862000,3800000,3800000,4228,0,-1726521,3945898,6813,48656,charging
2026-07-24T13:46:15.805009,49,3937695,3944830,-1637434,Charging,Good,370,1862000,3800000,3800000,5168,0,-1637434,3937695,6448,48664,charging
2026-07-24T13:46:25.817558,50,3947265,3945655,-1765193,Charging,Good,370,1900000,3800000,3800000,4412,0,-1765193,3947265,6968,48679,charging
2026-07-24T13:46:35.830053,50,3941992,3946112,-1659065,Charging,Good,370,1900000,3800000,3800000,3908,0,-1659065,3941992,6541,48695,charging
2026-07-24T13:46:45.842537,50,3944335,3946728,-1671065,Charging,Good,370,1900000,3800000,3800000,3908,0,-1671065,3944335,6591,48695,charging
2026-07-24T13:46:55.854908,50,3949609,3948349,-1755500,Charging,Good,370,1900000,3800000,3800000,5947,0,-1755500,3949609,6934,48703,charging
2026-07-24T13:47:05.867234,50,3943554,3948748,-1654671,Charging,Good,370,1900000,3800000,3800000,4560,0,-1654671,3943554,6526,48710,charging
2026-07-24T13:47:15.904200,50,3951953,3949093,-1749800,Charging,Good,370,1900000,3800000,3800000,4275,0,-1749800,3951953,6915,48726,charging
2026-07-24T13:47:25.916594,50,3952929,3950074,-1746235,Charging,Good,370,1900000,3800000,3800000,4412,0,-1746235,3952929,6903,48734,charging
2026-07-24T13:47:35.929052,50,3954687,3950642,-1763838,Charging,Good,370,1900000,3800000,3800000,4023,0,-1763838,3954687,6976,48757,charging
2026-07-24T13:47:45.942255,50,3948046,3951087,-1678523,Charging,Good,370,1900000,3800000,3800000,4717,0,-1678523,3948046,6627,48765,charging
2026-07-24T13:47:55.954631,51,3954492,3952122,-1749055,Charging,Good,370,1938000,3800000,3800000,4189,0,-1749055,3954492,6917,48773,charging
2026-07-24T13:48:05.967080,51,3953906,3952395,-1741719,Charging,Good,370,1938000,3800000,3800000,4189,0,-1741719,3953906,6887,48781,charging
2026-07-24T13:48:15.980718,51,3946289,3952856,-1595210,Charging,Good,370,1938000,3800000,3800000,3943,0,-1595210,3946289,6295,48796,charging
2026-07-24T13:48:25.993041,51,3952148,3954228,-1663081,Charging,Good,370,1938000,3800000,3800000,4189,0,-1663081,3952148,6573,48796,charging
2026-07-24T13:48:36.005460,51,3955078,3954503,-1698359,Charging,Good,370,1938000,3800000,3800000,4965,0,-1698359,3955078,6717,48796,charging
2026-07-24T13:48:46.018205,51,3952539,3954735,-1671174,Charging,Good,370,1938000,3800000,3800000,4189,0,-1671174,3952539,6606,48804,charging
2026-07-24T13:48:56.052219,51,3961328,3955646,-1731416,Charging,Good,370,1938000,3800000,3800000,4189,0,-1731416,3961328,6859,48804,charging
2026-07-24T13:49:06.064638,51,3954101,3956035,-1663472,Charging,Good,370,1938000,3800000,3800000,4324,0,-1663472,3954101,6578,48812,charging
2026-07-24T13:49:16.077154,51,3963281,3956443,-1760469,Charging,Good,370,1938000,3800000,3800000,3830,0,-1760469,3963281,6977,48820,charging
2026-07-24T13:49:26.092394,52,3955664,3957773,-1648079,Charging,Good,370,1976000,3800000,3800000,4864,0,-1648079,3955664,6519,48820,charging
2026-07-24T13:49:36.104709,52,3956445,3958070,-1661311,Charging,Good,370,1976000,3800000,3800000,4377,0,-1661311,3956445,6573,48812,charging
2026-07-24T13:49:46.119892,52,3966796,3958515,-1748994,Charging,Good,370,1976000,3800000,3800000,4528,0,-1748994,3966796,6938,48820,charging
2026-07-24T13:49:56.135128,52,3966210,3959877,-1754145,Charging,Good,370,1976000,3800000,3800000,3752,0,-1754145,3966210,6958,48820,charging
2026-07-24T13:50:06.147292,52,3954687,3960989,-1577815,Charging,Good,370,1976000,3800000,3800000,5472,0,-1577815,3954687,6240,48820,charging
2026-07-24T13:50:16.159906,52,3968554,3961556,-1743476,Charging,Good,380,1976000,3800000,3800000,3549,0,-1743476,3968554,6920,48820,charging
2026-07-24T13:50:26.176180,52,3967968,3962686,-1733381,Charging,Good,370,1976000,3800000,3800000,4104,0,-1733381,3967968,6878,48828,charging
2026-07-24T13:50:36.188541,52,3971484,3962942,-1767317,Charging,Good,370,1976000,3800000,3800000,3549,0,-1767317,3971484,7098,48835,charging
2026-07-24T13:50:46.249388,52,3973437,3963225,-1775019,Charging,Good,370,1976000,3800000,3800000,4864,0,-1775019,3973437,7053,48843,charging
2026-07-24T13:50:56.262027,53,3966210,3964570,-1675752,Charging,Good,370,2014000,3800000,3800000,3782,0,-1675752,3966210,6646,48859,charging
2026-07-24T13:51:06.274761,53,3974023,3965185,-1743025,Charging,Good,370,2014000,3800000,3800000,3475,0,-1743025,3974023,6927,48875,charging
2026-07-24T13:51:16.287620,53,3967187,3965910,-1636763,Charging,Good,370,2014000,3800000,3800000,4592,0,-1636763,3967187,6621,48890,charging
2026-07-24T13:51:26.289807,53,3975976,3967088,-1762019,Charging,Good,370,2014000,3800000,3800000,4762,0,-1762019,3975976,7006,48898,charging
2026-07-24T13:51:36.303547,53,3975976,3967441,-1758699,Charging,Good,370,2014000,3800000,3800000,4018,0,-1758699,3975976,6993,48921,charging
2026-07-24T13:51:46.316132,53,3967968,3967762,-1601326,Charging,Good,370,2014000,3800000,3800000,3674,0,-1601326,3967968,6355,48914,charging
2026-07-24T13:51:56.328683,53,3978906,3968390,-1754402,Charging,Good,380,2014000,3800000,3800000,4018,0,-1754402,3978906,6981,48906,charging
2026-07-24T13:52:06.344136,53,3978125,3969223,-1750593,Charging,Good,380,2014000,3800000,3800000,3674,0,-1750593,3978125,6965,48929,charging
2026-07-24T13:52:16.356644,53,3974414,3969858,-1641218,Charging,Good,380,2014000,3800000,3800000,3674,0,-1641218,3974414,6523,48945,charging
2026-07-24T13:52:26.372101,54,3973242,3970892,-1648811,Charging,Good,380,2052000,3800000,3800000,3813,0,-1648811,3973242,6551,48960,charging
2026-07-24T13:52:36.384666,54,3974023,3972029,-1640791,Charging,Good,380,2052000,3800000,3800000,3595,0,-1640791,3974023,6521,48953,charging
2026-07-24T13:52:46.399425,54,3981835,3972831,-1753645,Charging,Good,380,2052000,3800000,3800000,3401,0,-1753645,3981835,6983,48968,charging
2026-07-24T13:52:56.413101,54,3976953,3973418,-1657832,Charging,Good,370,2052000,3800000,3800000,4661,0,-1657832,3976953,6593,48968,charging
2026-07-24T13:53:06.425790,54,3978710,3974776,-1675447,Charging,Good,380,2052000,3800000,3800000,3401,0,-1675447,3978710,6667,48968,charging
2026-07-24T13:53:16.441276,54,3976757,3975538,-1635029,Charging,Good,380,2052000,3800000,3800000,3595,0,-1635029,3976757,6503,48976,charging
2026-07-24T13:53:26.453867,54,3977148,3976303,-1673677,Charging,Good,370,2052000,3800000,3800000,4494,0,-1673677,3977148,6657,48992,charging
2026-07-24T13:53:36.466469,54,3979882,3977807,-1632649,Charging,Good,380,2052000,3800000,3800000,3595,0,-1632649,3979882,6498,48984,charging
2026-07-24T13:53:46.479982,55,3988476,3978551,-1748420,Charging,Good,380,2090000,3800000,3800000,3621,0,-1748420,3988476,7066,48984,charging
2026-07-24T13:53:56.492427,55,3978320,3979396,-1625569,Charging,Good,380,2090000,3800000,3800000,4560,0,-1625569,3978320,6468,48968,charging
2026-07-24T13:54:06.504797,55,3988671,3980884,-1734480,Charging,Good,370,2090000,3800000,3800000,3730,0,-1734480,3988671,6918,48953,charging
2026-07-24T13:54:16.517264,55,3988476,3981428,-1756013,Charging,Good,380,2090000,3800000,3800000,3327,0,-1756013,3988476,7004,48953,charging
2026-07-24T13:54:26.531806,55,3982421,3982126,-1648274,Charging,Good,380,2090000,3800000,3800000,4397,0,-1648274,3982421,6565,48953,charging
2026-07-24T13:54:36.579488,55,3983789,3984152,-1643440,Charging,Good,380,2090000,3800000,3800000,3517,0,-1643440,3983789,6547,48937,charging
2026-07-24T13:54:46.594804,55,3992968,3984914,-1758479,Charging,Good,380,2090000,3800000,3800000,3517,0,-1758479,3992968,7022,48914,charging
2026-07-24T13:54:56.608215,55,3987304,3985737,-1669697,Charging,Good,380,2090000,3800000,3800000,3517,0,-1669697,3987304,6658,48921,charging
2026-07-24T13:55:06.620849,55,3995312,3988823,-1751924,Charging,Good,370,2090000,3800000,3800000,3327,0,-1751924,3995312,7000,48914,charging
2026-07-24T13:55:16.633371,56,3993359,3989410,-1729292,Charging,Good,370,2128000,3800000,3800000,4299,0,-1729292,3993359,6906,48898,charging
2026-07-24T13:55:26.645839,56,3986914,3989874,-1636665,Charging,Good,370,2128000,3800000,3800000,3762,0,-1636665,3986914,6526,48890,charging
2026-07-24T13:55:36.659415,56,3989453,3991479,-1665132,Charging,Good,380,2128000,3800000,3800000,3439,0,-1665132,3989453,6643,48875,charging
2026-07-24T13:55:46.673538,56,3990820,3991931,-1653059,Charging,Good,380,2128000,3800000,3800000,3439,0,-1653059,3990820,6598,48867,charging
2026-07-24T13:55:56.686000,56,3997265,3992184,-1758674,Charging,Good,370,2128000,3800000,3800000,3540,0,-1758674,3997265,7030,48859,charging
2026-07-24T13:56:06.698392,56,3999218,3993229,-1749617,Charging,Good,380,2128000,3800000,3800000,3762,0,-1749617,3999218,6997,48859,charging
2026-07-24T13:56:16.710877,56,3990234,3993590,-1655012,Charging,Good,370,2128000,3800000,3800000,5016,0,-1655012,3990234,6604,48851,charging
2026-07-24T13:56:26.723341,56,3993164,3994211,-1641499,Charging,Good,380,2128000,3800000,3800000,3253,0,-1641499,3993164,6555,48835,charging
2026-07-24T13:56:36.760289,56,3992578,3996215,-1617879,Charging,Good,380,2128000,3800000,3800000,3648,0,-1617879,3992578,6460,48828,charging
2026-07-24T13:56:46.772878,57,4000781,3996907,-1761567,Charging,Good,380,2166000,3800000,3800000,3460,0,-1761567,4000781,7048,48812,charging
2026-07-24T13:56:56.785370,57,4000781,3997509,-1727913,Charging,Good,380,2166000,3800000,3800000,3676,0,-1727913,4000781,6914,48812,charging
2026-07-24T13:57:06.797814,57,3997070,3998818,-1653108,Charging,Good,370,2166000,3800000,3800000,3460,0,-1653108,3997070,6608,48804,charging
2026-07-24T13:57:16.813334,57,3996289,3999202,-1637202,Charging,Good,380,2166000,3800000,3800000,4357,0,-1637202,3996289,6543,48789,charging
